537208	2146.24
538656	2146.25
540104	2146.26
541552	2146.28
543000	2146.30
544448	2146.31
545896	2146.32
534312	2197.49
547344	2197.51
548792	2197.52
550240	2197.53
551688	2197.54
553136	2197.56
554584	2197.57
556032	2197.58
557480	2197.59
558928	2197.60
560376	2248.57
561824	2248.59
563272	2248.60
564720	2248.61
566168	2248.62
567616	2248.64
569064	2248.66
570512	2248.67
571960	2248.68
573408	2248.69
560376	2299.78
571960	2299.81
574856	2299.82
576304	2299.83
577752	2299.84
579200	2299.85
580648	2299.86
582096	2299.87
583544	2299.88
584992	2299.89
586440	2401.15
587888	2401.17
589336	2401.18
590784	2401.19
592232	2401.20
593680	2401.21
595128	2401.22
596576	2401.23
598024	2401.24
599472	2401.25
592232	2452.38
600920	2452.40
602368	2452.41
603816	2452.42
605264	2452.43
606712	2452.45
608160	2452.46
609608	2452.46
611056	2452.47
612504	2452.48
605264	2503.49
606712	2503.51
613952	2503.52
615400	2503.53
616848	2503.54
618296	2503.55
619744	2503.56
621192	2503.57
622640	2503.58
624088	2503.59
605264	2554.76
613952	2554.79
621192	2554.80
625536	2554.81
626984	2554.82
628432	2554.83
629880	2554.84
631328	2554.85
632776	2554.86
634224	2554.87
629880	2656.11
635672	2656.13
637120	2656.14
638568	2656.15
640016	2656.16
641464	2656.17
642912	2656.18
644360	2656.19
645808	2656.20
647256	2656.21
648704	2757.45
650152	2757.47
651600	2757.49
653048	2757.49
654496	2757.50
655944	2757.52
657392	2757.53
658840	2757.54
660288	2757.55
661736	2757.56
663184	2808.76
664632	2808.79
666080	2808.80
667528	2808.81
668976	2808.82
670424	2808.83
671872	2808.84
673320	2808.85
674768	2808.86
676216	2808.87
677664	2860.00
679112	2860.02
680560	2860.03
682008	2860.04
683456	2860.05
684904	2860.07
686352	2860.08
687800	2860.08
689248	2860.09
690696	2860.10
684904	2911.14
692144	2911.17
693592	2911.18
695040	2911.19
696488	2911.20
697936	2911.21
699384	2911.22
700832	2911.23
702280	2911.24
703728	2911.25
692144	2962.47
705176	2962.50
706624	2962.51
708072	2962.52
709520	2962.52
710968	2962.54
712416	2962.55
713864	2962.56
715312	2962.57
716760	2962.58
718208	3013.74
719656	3013.76
721104	3013.77
722552	3013.78
724000	3013.78
725448	3013.80
726896	3013.81
728344	3013.82
729792	3013.82
731240	3013.83
719656	3064.91
724000	3064.93
728344	3064.94
732688	3064.95
734136	3064.96
735584	3064.97
737032	3064.98
738480	3065.13
739928	3065.14
741376	3065.16
739928	3116.15
742824	3116.17
744272	3116.18
745720	3116.19
747168	3116.20
748616	3116.21
750064	3116.22
751512	3116.23
752960	3116.24
754408	3116.25
745720	3167.36
755856	3167.38
757304	3167.39
758752	3167.39
760200	3167.40
761648	3167.41
763096	3167.42
764544	3167.43
765992	3167.44
767440	3167.45
757304	3219.92
761648	3219.94
768888	3219.95
770336	3219.96
771784	3219.97
773232	3219.98
774680	3219.99
776128	3220.00
777576	3220.01
779024	3220.02
780472	3271.05
781920	3271.07
783368	3271.08
784816	3271.09
786264	3271.10
787712	3271.11
789160	3271.12
790608	3271.13
792056	3271.14
793504	3271.15
780472	3322.24
786264	3322.26
794952	3322.26
796400	3322.27
797848	3322.28
799296	3322.29
800744	3322.30
802192	3322.31
803640	3322.32
805088	3322.33
780472	3373.48
806536	3373.50
807984	3373.51
809432	3373.52
810880	3373.53
812328	3373.54
813776	3373.55
815224	3373.56
816672	3373.57
818120	3373.58
819568	3424.92
821016	3424.95
822464	3424.96
823912	3424.98
825360	3424.99
826808	3425.01
828256	3425.03
829704	3425.04
831152	3425.05
832600	3425.07
819568	3476.11
822464	3476.13
823912	3476.14
834048	3476.15
835496	3476.16
836944	3476.17
838392	3476.18
839840	3476.19
841288	3476.20
842736	3476.21
844184	3527.08
845632	3527.10
847080	3527.11
848528	3527.12
849976	3527.13
851424	3527.14
852872	3527.15
854320	3527.16
855768	3527.17
857216	3527.17
849976	3578.03
858664	3578.05
860112	3578.06
861560	3578.07
863008	3578.08
864456	3578.09
865904	3578.10
867352	3578.11
868800	3578.11
870248	3578.12
858664	3629.09
865904	3629.11
871696	3629.12
873144	3629.13
874592	3629.14
876040	3629.15
877488	3629.16
878936	3629.17
880384	3629.18
881832	3629.19
883280	3680.15
884728	3680.17
886176	3680.18
887624	3680.19
889072	3680.20
890520	3680.21
891968	3680.22
893416	3680.22
894864	3680.23
896312	3680.24
